txn_id,network,merchant,txn_date,auth_amount,auth_status,decline_code,clearing_status,clearing_amount,settlement_status,settlement_amount
TXN035111,RuPay,Merchant_Restaurant_07,2026-04-01,4419.18,Approved,,Cleared,4419.18,Settled,4372.99
TXN035112,Mastercard,Merchant_Electronics_01,2026-06-07,1838.11,Approved,,Cleared,1838.11,Settled,1838.11
TXN035113,Amex,Merchant_Grocery_03,2026-01-20,4205.36,Declined,14,,,,
TXN035114,Mastercard,Merchant_Restaurant_07,2026-02-25,2931.91,Approved,,Not Cleared,,,
TXN035115,RuPay,Merchant_Pharmacy_14,2026-02-04,3821.99,Approved,,Cleared,3821.99,Settled,3821.99
TXN035116,Visa,Merchant_Fashion_02,2026-05-24,1503.38,Approved,,Cleared,1503.38,Not Settled,
TXN035117,Mastercard,Merchant_Fashion_18,2026-03-14,4730.84,Declined,14,,,,
TXN035118,RuPay,Merchant_Hotel_08,2026-06-04,1821.16,Declined,14,,,,
TXN035119,Visa,Merchant_Restaurant_07,2026-05-09,1946.15,Approved,,Cleared,1946.15,Settled,1946.15
TXN035120,Amex,Merchant_Pharmacy_06,2026-03-01,1410.43,Declined,14,,,,
TXN035121,RuPay,Merchant_Grocery_19,2026-01-24,2041.74,Approved,,Cleared,2041.74,Settled,2041.74
TXN035122,RuPay,Merchant_Fuel_13,2026-06-16,3412.16,Approved,,Cleared,3412.16,Settled,3412.16
TXN035123,RuPay,Merchant_Restaurant_15,2026-06-07,3070.38,Approved,,Cleared,3070.38,Settled,3070.38
TXN035124,Visa,Merchant_Fashion_18,2026-04-02,2101.73,Approved,,Cleared,2101.73,Settled,2101.73
TXN035125,Mastercard,Merchant_Fashion_18,2026-05-29,1495.64,Approved,,Cleared,1495.64,Settled,1495.64
TXN035126,Mastercard,Merchant_Pharmacy_14,2026-05-16,2150.73,Approved,,Cleared,2150.73,Settled,2150.73
TXN035127,Amex,Merchant_Fuel_05,2026-03-14,698.77,Approved,,Cleared,698.77,Settled,698.77
TXN035128,Visa,Merchant_Electronics_09,2026-02-04,3140.99,Approved,,Cleared,3140.99,Settled,3140.99
TXN035129,RuPay,Merchant_Restaurant_07,2026-05-23,1437.68,Approved,,Cleared,1437.68,Settled,1433.38
TXN035130,RuPay,Merchant_Pharmacy_06,2026-02-04,2986.84,Approved,,Cleared,2986.84,Settled,2986.84
TXN035131,RuPay,Merchant_Fuel_13,2026-01-10,966.21,Approved,,Cleared,966.21,Settled,966.21
TXN035132,Mastercard,Merchant_Electronics_09,2026-06-12,4715.18,Approved,,Cleared,4715.18,Settled,4715.18
TXN035133,RuPay,Merchant_Grocery_11,2026-04-19,2962.96,Declined,51,,,,
TXN035134,RuPay,Merchant_Electronics_17,2026-01-28,2700.69,Approved,,Cleared,2700.69,Settled,2700.69
TXN035135,Visa,Merchant_Hotel_08,2026-05-27,958.99,Approved,,Cleared,958.99,Settled,958.99
TXN035136,RuPay,Merchant_Electronics_17,2026-03-27,4165.66,Approved,,Cleared,4165.66,Settled,4165.66
TXN035137,Mastercard,Merchant_Restaurant_15,2026-05-31,2070.26,Approved,,Cleared,2070.26,Settled,2070.26
TXN035138,Visa,Merchant_Hotel_16,2026-04-17,73.61,Approved,,Cleared,73.61,Settled,73.61
TXN035139,RuPay,Merchant_Pharmacy_06,2026-03-27,2592.18,Approved,,Cleared,2592.18,Settled,2592.18
TXN035140,RuPay,Merchant_Electronics_09,2026-03-23,1880.05,Approved,,Cleared,1880.05,Settled,1880.05
TXN035141,Visa,Merchant_Travel_12,2026-04-15,4052.83,Approved,,Cleared,4052.83,Settled,4052.83
TXN035142,Visa,Merchant_Grocery_11,2026-03-23,4582.46,Approved,,Cleared,4582.46,Settled,4582.46
TXN035143,RuPay,Merchant_Hotel_08,2026-05-06,3483.13,Approved,,Cleared,3483.13,Settled,3483.13
TXN035144,RuPay,Merchant_Travel_20,2026-06-25,3286.44,Approved,,Cleared,3286.44,Not Settled,
TXN035145,Visa,Merchant_Hotel_16,2026-04-13,3720.64,Approved,,Cleared,3720.64,Settled,3720.64
TXN035146,Mastercard,Merchant_Fuel_13,2026-01-07,613.11,Declined,14,,,,
TXN035147,Mastercard,Merchant_Hotel_08,2026-04-20,4138.18,Approved,,Cleared,4138.18,Settled,4138.18
TXN035148,RuPay,Merchant_Fashion_10,2026-03-07,1112.54,Approved,,Cleared,1112.54,Settled,1112.54
TXN035149,Visa,Merchant_Fuel_05,2026-04-02,3515.83,Declined,14,,,,
TXN035150,Mastercard,Merchant_Grocery_11,2026-04-02,2623.51,Approved,,Cleared,2623.51,Settled,2623.51
TXN035151,Mastercard,Merchant_Fashion_18,2026-06-03,2419.61,Approved,,Cleared,2419.61,Settled,2419.61
TXN035152,RuPay,Merchant_Electronics_09,2026-01-19,183.24,Approved,,Cleared,183.24,Settled,183.24
TXN035153,Amex,Merchant_Grocery_11,2026-04-23,2917.55,Approved,,Cleared,2917.55,Settled,2881.05
TXN035154,Visa,Merchant_Electronics_01,2026-04-06,273.22,Approved,,Cleared,273.22,Settled,273.22
TXN035155,Amex,Merchant_Grocery_11,2026-05-15,3834.08,Approved,,Cleared,3834.08,Settled,3834.08
TXN035156,RuPay,Merchant_Grocery_19,2026-05-11,4631.27,Approved,,Cleared,4631.27,Settled,4631.27
TXN035157,Amex,Merchant_Grocery_19,2026-06-10,4297.78,Approved,,Cleared,4297.78,Settled,4297.78
TXN035158,RuPay,Merchant_Restaurant_15,2026-01-20,1819.16,Approved,,Cleared,1819.16,Settled,1819.16
TXN035159,RuPay,Merchant_Grocery_03,2026-06-16,4520.57,Approved,,Cleared,4520.57,Settled,4520.57
TXN035160,Visa,Merchant_Restaurant_15,2026-06-17,294.75,Approved,,Cleared,294.75,Settled,294.75
TXN035161,RuPay,Merchant_Fuel_13,2026-04-19,927.16,Approved,,Cleared,927.16,Settled,927.16
TXN035162,Visa,Merchant_Fuel_05,2026-02-02,1274.66,Approved,,Cleared,1274.66,Settled,1274.66
TXN035163,Mastercard,Merchant_Pharmacy_14,2026-01-19,4164.54,Approved,,Cleared,4164.54,Not Settled,
TXN035164,Amex,Merchant_Fashion_02,2026-04-12,2332.47,Approved,,Cleared,2332.47,Settled,2332.47
TXN035165,Visa,Merchant_Grocery_11,2026-06-13,1666.18,Approved,,Cleared,1666.18,Settled,1666.18
TXN035166,Visa,Merchant_Fuel_13,2026-01-22,3169.78,Approved,,Cleared,3169.78,Settled,3169.78
TXN035167,Mastercard,Merchant_Electronics_09,2026-01-03,3248.3,Approved,,Not Cleared,,,
TXN035168,Visa,Merchant_Travel_12,2026-03-03,2038.76,Approved,,Cleared,2038.76,Settled,2038.76
TXN035169,Mastercard,Merchant_Restaurant_15,2026-03-04,2388.62,Approved,,Cleared,2388.62,Settled,2388.62
TXN035170,Amex,Merchant_Fuel_05,2026-02-18,4988.17,Approved,,Cleared,4988.17,Settled,4988.17
TXN035171,RuPay,Merchant_Grocery_11,2026-06-07,2453.56,Approved,,Cleared,2453.56,Settled,2453.56
TXN035172,Amex,Merchant_Grocery_11,2026-05-23,3601.94,Approved,,Not Cleared,,,
TXN035173,Visa,Merchant_Hotel_08,2026-05-28,3612.79,Approved,,Cleared,3612.79,Settled,3612.79
TXN035174,Amex,Merchant_Restaurant_15,2026-01-14,2008.28,Approved,,Cleared,2008.28,Settled,2008.28
TXN035175,Amex,Merchant_Pharmacy_06,2026-05-22,1438.24,Approved,,Cleared,1438.24,Settled,1438.24
TXN035176,RuPay,Merchant_Grocery_03,2026-05-12,1004.62,Approved,,Cleared,1004.62,Settled,1004.62
TXN035177,Amex,Merchant_Pharmacy_14,2026-03-14,1018.86,Declined,05,,,,
TXN035178,Mastercard,Merchant_Fashion_02,2026-04-21,4739.96,Approved,,Cleared,4739.96,Settled,4739.96
TXN035179,Mastercard,Merchant_Grocery_19,2026-06-19,3201.72,Approved,,Cleared,3201.72,Settled,3201.72
TXN035180,Visa,Merchant_Pharmacy_06,2026-06-12,1930.08,Approved,,Cleared,1930.08,Settled,1930.08
TXN035181,Mastercard,Merchant_Travel_04,2026-05-23,3874.36,Approved,,Cleared,3874.36,Settled,3874.36
TXN035182,Mastercard,Merchant_Fashion_10,2026-06-25,3282.59,Approved,,Cleared,3282.59,Settled,3282.59
TXN035183,Mastercard,Merchant_Restaurant_07,2026-06-03,4610.78,Approved,,Cleared,4610.78,Settled,4610.78
TXN035184,RuPay,Merchant_Grocery_03,2026-01-27,2887.75,Approved,,Cleared,2887.75,Settled,2887.75
TXN035185,Amex,Merchant_Fuel_05,2026-06-20,1099.95,Approved,,Cleared,1099.95,Settled,1099.95
TXN035186,RuPay,Merchant_Grocery_19,2026-03-31,1348.2,Approved,,Cleared,1348.2,Settled,1348.2
TXN035187,Visa,Merchant_Fuel_13,2026-01-22,2445.05,Approved,,Cleared,2445.05,Settled,2445.05
TXN035188,RuPay,Merchant_Travel_12,2026-01-06,2006.91,Declined,54,,,,
TXN035189,Amex,Merchant_Restaurant_15,2026-03-05,3449.72,Approved,,Cleared,3449.72,Settled,3449.72
TXN035190,RuPay,Merchant_Grocery_11,2026-05-29,320.54,Approved,,Cleared,320.54,Settled,320.54
TXN035191,RuPay,Merchant_Hotel_16,2026-02-09,3050.95,Approved,,Cleared,3050.95,Settled,3050.95
TXN035192,RuPay,Merchant_Travel_20,2026-02-16,1650.21,Approved,,Not Cleared,,,
TXN035193,RuPay,Merchant_Travel_04,2026-03-07,2526.54,Approved,,Cleared,2526.54,Settled,2526.54
TXN035194,Visa,Merchant_Travel_04,2026-02-07,4429.38,Approved,,Cleared,4429.38,Settled,4429.38
TXN035195,Visa,Merchant_Fuel_13,2026-03-19,648.44,Approved,,Cleared,648.44,Settled,615.25
TXN035196,Mastercard,Merchant_Fuel_13,2026-03-31,4558.79,Approved,,Not Cleared,,,
TXN035197,Amex,Merchant_Fashion_10,2026-01-12,4705.75,Approved,,Cleared,4705.75,Settled,4705.75
TXN035198,Amex,Merchant_Restaurant_07,2026-01-29,2321.09,Approved,,Cleared,2321.09,Settled,2321.09
TXN035199,Mastercard,Merchant_Travel_04,2026-05-20,1763.01,Approved,,Cleared,1763.01,Settled,1763.01
TXN035200,RuPay,Merchant_Hotel_16,2026-04-04,3022.5,Approved,,Cleared,3022.5,Settled,3022.5
TXN035201,Mastercard,Merchant_Electronics_09,2026-05-30,3975.71,Approved,,Cleared,3975.71,Settled,3975.71
TXN035202,Mastercard,Merchant_Pharmacy_14,2026-05-14,1895.91,Approved,,Cleared,1895.91,Settled,1895.91
TXN035203,RuPay,Merchant_Restaurant_15,2026-01-26,3518.08,Declined,14,,,,
TXN035204,Mastercard,Merchant_Fuel_05,2026-05-27,1313.52,Approved,,Cleared,1313.52,Settled,1313.52
TXN035205,Amex,Merchant_Fashion_02,2026-05-31,1454.64,Approved,,Cleared,1454.64,Settled,1454.64
TXN035206,Mastercard,Merchant_Restaurant_07,2026-04-19,4758.47,Approved,,Cleared,4758.47,Settled,4758.47
TXN035207,RuPay,Merchant_Hotel_16,2026-03-05,4389.2,Approved,,Cleared,4389.2,Settled,4389.2
TXN035208,Amex,Merchant_Fashion_18,2026-04-09,1044.12,Approved,,Cleared,1044.12,Not Settled,
TXN035209,Mastercard,Merchant_Electronics_01,2026-01-10,1163.27,Approved,,Cleared,1163.27,Settled,1163.27
TXN035210,Visa,Merchant_Fashion_02,2026-01-13,4403.08,Approved,,Cleared,4403.08,Settled,4403.08
TXN035211,Visa,Merchant_Pharmacy_06,2026-04-18,4711.62,Approved,,Cleared,4711.62,Settled,4711.62
TXN035212,Visa,Merchant_Fuel_13,2026-02-28,4914.4,Approved,,Cleared,4914.4,Settled,4914.4
TXN035213,Mastercard,Merchant_Fuel_13,2026-04-16,735.49,Declined,14,,,,
TXN035214,RuPay,Merchant_Fuel_05,2026-03-23,1992.28,Approved,,Cleared,1992.28,Settled,1992.28
TXN035215,RuPay,Merchant_Electronics_09,2026-01-17,2627.9,Approved,,Not Cleared,,,
TXN035216,Visa,Merchant_Electronics_01,2026-02-28,4528.03,Approved,,Cleared,4528.03,Settled,4528.03
TXN035217,Mastercard,Merchant_Pharmacy_14,2026-05-20,4914.55,Approved,,Cleared,4914.55,Settled,4914.55
TXN035218,Amex,Merchant_Travel_20,2026-06-27,243.56,Approved,,Cleared,243.56,Settled,243.56
TXN035219,Visa,Merchant_Fashion_10,2026-04-13,4664.36,Approved,,Not Cleared,,,
TXN035220,RuPay,Merchant_Fashion_02,2026-06-11,4427.22,Declined,51,,,,
TXN035221,RuPay,Merchant_Fuel_05,2026-04-21,1471.18,Approved,,Not Cleared,,,
TXN035222,Visa,Merchant_Electronics_17,2026-04-23,2492.81,Approved,,Cleared,2492.81,Settled,2492.81
TXN035223,RuPay,Merchant_Fashion_02,2026-04-24,1616.51,Approved,,Cleared,1616.51,Settled,1616.51
TXN035224,RuPay,Merchant_Fuel_13,2026-06-01,1143.07,Approved,,Cleared,1143.07,Settled,1143.07
TXN035225,RuPay,Merchant_Fuel_05,2026-05-16,4526.22,Declined,54,,,,
TXN035226,RuPay,Merchant_Electronics_01,2026-02-21,3151.63,Approved,,Cleared,3151.63,Settled,3151.63
TXN035227,RuPay,Merchant_Fuel_13,2026-04-17,388.96,Approved,,Cleared,388.96,Settled,388.96
TXN035228,Visa,Merchant_Travel_12,2026-04-05,3407.54,Approved,,Cleared,3407.54,Settled,3407.54
TXN035229,Mastercard,Merchant_Fashion_18,2026-04-16,299.93,Approved,,Cleared,299.93,Settled,299.93
TXN035230,Visa,Merchant_Pharmacy_06,2026-06-17,3194.41,Approved,,Cleared,3194.41,Settled,3194.41
TXN035231,Mastercard,Merchant_Pharmacy_06,2026-01-31,1173.77,Approved,,Cleared,1173.77,Not Settled,
TXN035232,Amex,Merchant_Pharmacy_06,2026-01-03,1757.05,Approved,,Cleared,1757.05,Settled,1757.05
TXN035233,Mastercard,Merchant_Electronics_17,2026-06-09,3610.75,Approved,,Cleared,3610.75,Settled,3610.75
TXN035234,Amex,Merchant_Grocery_19,2026-04-27,2055.39,Approved,,Cleared,2055.39,Settled,2055.39
TXN035235,RuPay,Merchant_Travel_20,2026-03-29,4837.66,Approved,,Cleared,4837.66,Settled,4837.66
TXN035236,Visa,Merchant_Fashion_02,2026-06-12,2587.2,Approved,,Cleared,2587.2,Settled,2587.2
TXN035237,Mastercard,Merchant_Travel_04,2026-05-11,3328.22,Approved,,Cleared,3328.22,Settled,3328.22
TXN035238,Amex,Merchant_Travel_20,2026-02-15,4196.35,Approved,,Cleared,4196.35,Settled,4196.35
TXN035239,RuPay,Merchant_Fashion_02,2026-01-05,2481.52,Approved,,Cleared,2481.52,Settled,2481.52
TXN035240,Visa,Merchant_Grocery_11,2026-04-18,440.78,Approved,,Not Cleared,,,
TXN035241,RuPay,Merchant_Travel_20,2026-01-14,4424.9,Approved,,Cleared,4424.9,Settled,4424.9
TXN035242,Amex,Merchant_Travel_12,2026-01-20,2202.25,Approved,,Cleared,2202.25,Settled,2202.25
TXN035243,Visa,Merchant_Travel_20,2026-06-13,2129.86,Declined,51,,,,
TXN035244,Mastercard,Merchant_Fashion_10,2026-05-04,197.63,Approved,,Cleared,197.63,Settled,168.22
TXN035245,RuPay,Merchant_Travel_12,2026-02-25,4993.61,Approved,,Cleared,4993.61,Settled,4993.61
TXN035246,RuPay,Merchant_Grocery_11,2026-04-03,1211.53,Declined,14,,,,
TXN035247,RuPay,Merchant_Travel_12,2026-01-05,4067.88,Approved,,Cleared,4067.88,Settled,4067.88
TXN035248,Mastercard,Merchant_Pharmacy_14,2026-02-16,4707.88,Approved,,Cleared,4707.88,Settled,4707.88
TXN035249,RuPay,Merchant_Pharmacy_06,2026-03-03,1582.78,Approved,,Cleared,1582.78,Settled,1582.78
TXN035250,Mastercard,Merchant_Travel_12,2026-01-11,4312.94,Approved,,Cleared,4312.94,Settled,4312.94
TXN035251,Visa,Merchant_Electronics_01,2026-03-15,4884.44,Approved,,Cleared,4884.44,Settled,4884.44
TXN035252,Mastercard,Merchant_Travel_20,2026-01-07,2148.85,Approved,,Cleared,2148.85,Settled,2148.85
TXN035253,RuPay,Merchant_Electronics_09,2026-06-22,4040.5,Approved,,Cleared,4040.5,Settled,4040.5
TXN035254,Amex,Merchant_Fashion_02,2026-05-01,4713.17,Approved,,Cleared,4713.17,Settled,4713.17
TXN035255,RuPay,Merchant_Travel_12,2026-03-25,1607.86,Approved,,Cleared,1607.86,Settled,1607.86
TXN035256,Mastercard,Merchant_Travel_12,2026-05-03,3253.27,Approved,,Cleared,3253.27,Settled,3253.27
TXN035257,Mastercard,Merchant_Hotel_16,2026-06-29,1108.29,Approved,,Cleared,1108.29,Settled,1108.29
TXN035258,Amex,Merchant_Electronics_09,2026-02-27,3356.92,Approved,,Cleared,3356.92,Settled,3356.92
TXN035259,Amex,Merchant_Travel_20,2026-01-06,3743.92,Approved,,Cleared,3743.92,Settled,3743.92
TXN035260,Amex,Merchant_Pharmacy_06,2026-04-30,580.85,Approved,,Cleared,580.85,Not Settled,
TXN035261,RuPay,Merchant_Electronics_09,2026-01-01,1049.65,Approved,,Cleared,1049.65,Settled,1049.65
TXN035262,Amex,Merchant_Electronics_17,2026-06-07,482.59,Approved,,Cleared,482.59,Settled,482.59
TXN035263,Visa,Merchant_Electronics_09,2026-05-05,4621.46,Declined,61,,,,
TXN035264,Amex,Merchant_Fashion_10,2026-03-08,1125.46,Approved,,Cleared,1125.46,Settled,1125.46
TXN035265,RuPay,Merchant_Fashion_02,2026-01-16,1764.46,Approved,,Cleared,1764.46,Settled,1764.46
TXN035266,Visa,Merchant_Hotel_16,2026-01-04,1158.01,Declined,54,,,,
TXN035267,Amex,Merchant_Fashion_18,2026-04-02,1700.44,Approved,,Cleared,1700.44,Settled,1700.44
TXN035268,Visa,Merchant_Pharmacy_06,2026-03-03,530.83,Approved,,Cleared,530.83,Settled,530.83
TXN035269,Visa,Merchant_Travel_12,2026-01-16,1630.19,Approved,,Cleared,1630.19,Settled,1630.19
TXN035270,Visa,Merchant_Pharmacy_14,2026-04-27,1547.2,Approved,,Cleared,1547.2,Settled,1547.2
TXN035271,Mastercard,Merchant_Hotel_08,2026-03-27,884.56,Approved,,Cleared,884.56,Settled,884.56
TXN035272,Visa,Merchant_Travel_20,2026-02-28,4813.74,Approved,,Cleared,4813.74,Settled,4813.74
TXN035273,Amex,Merchant_Electronics_17,2026-06-14,1697.16,Declined,05,,,,
TXN035274,Visa,Merchant_Fashion_02,2026-01-17,3407.83,Approved,,Cleared,3407.83,Settled,3407.83
TXN035275,Visa,Merchant_Grocery_03,2026-03-28,2999.59,Approved,,Cleared,2999.59,Settled,2999.59
TXN035276,Visa,Merchant_Fashion_02,2026-04-16,4420.12,Approved,,Cleared,4420.12,Settled,4420.12
TXN035277,Mastercard,Merchant_Fuel_05,2026-01-09,693.39,Approved,,Cleared,693.39,Settled,693.39
TXN035278,RuPay,Merchant_Fashion_10,2026-05-31,3583.71,Approved,,Cleared,3583.71,Settled,3583.71
TXN035279,RuPay,Merchant_Grocery_11,2026-05-23,1516.0,Declined,54,,,,
TXN035280,Amex,Merchant_Hotel_16,2026-01-17,1942.96,Approved,,Cleared,1942.96,Settled,1942.96
TXN035281,Amex,Merchant_Travel_12,2026-03-10,1064.01,Approved,,Cleared,1064.01,Settled,1064.01
TXN035282,Amex,Merchant_Grocery_19,2026-06-29,3611.47,Approved,,Not Cleared,,,
TXN035283,Mastercard,Merchant_Electronics_09,2026-01-31,3065.91,Approved,,Cleared,3065.91,Settled,3065.91
TXN035284,Visa,Merchant_Fashion_10,2026-05-26,2584.07,Approved,,Cleared,2584.07,Settled,2584.07
TXN035285,Amex,Merchant_Fuel_13,2026-04-04,4141.31,Approved,,Not Cleared,,,
TXN035286,Mastercard,Merchant_Grocery_11,2026-03-21,3785.6,Declined,05,,,,
TXN035287,RuPay,Merchant_Grocery_11,2026-05-17,3297.95,Approved,,Cleared,3297.95,Settled,3297.95
TXN035288,Visa,Merchant_Electronics_09,2026-02-09,157.22,Approved,,Cleared,157.22,Settled,157.22
TXN035289,Amex,Merchant_Travel_20,2026-01-15,2401.19,Approved,,Cleared,2401.19,Settled,2401.19
TXN035290,Amex,Merchant_Electronics_09,2026-06-29,2234.25,Approved,,Cleared,2234.25,Settled,2234.25
TXN035291,Mastercard,Merchant_Fashion_18,2026-03-04,3240.5,Declined,54,,,,
TXN035292,RuPay,Merchant_Travel_20,2026-04-27,354.27,Approved,,Cleared,354.27,Settled,354.27
TXN035293,Mastercard,Merchant_Fuel_13,2026-04-14,2586.74,Approved,,Cleared,2586.74,Settled,2586.74
TXN035294,Amex,Merchant_Electronics_09,2026-04-25,3825.51,Approved,,Cleared,3825.51,Settled,3825.51
TXN035295,Visa,Merchant_Pharmacy_06,2026-01-22,4869.87,Approved,,Cleared,4869.87,Settled,4869.87
TXN035296,RuPay,Merchant_Restaurant_07,2026-02-02,565.8,Approved,,Cleared,565.8,Settled,565.8
TXN035297,Visa,Merchant_Fashion_10,2026-05-02,4240.25,Approved,,Cleared,4240.25,Settled,4240.25
TXN035298,Visa,Merchant_Fashion_18,2026-04-20,2743.02,Approved,,Cleared,2743.02,Settled,2743.02
TXN035299,Mastercard,Merchant_Grocery_03,2026-03-18,998.32,Declined,51,,,,
TXN035300,Mastercard,Merchant_Hotel_16,2026-05-06,1239.44,Approved,,Cleared,1239.44,Settled,1239.44
TXN035301,Mastercard,Merchant_Electronics_09,2026-02-19,2588.86,Declined,14,,,,
TXN035302,Amex,Merchant_Hotel_08,2026-01-13,4539.35,Approved,,Cleared,4539.35,Settled,4539.35
TXN035303,Amex,Merchant_Fuel_13,2026-03-25,1228.15,Approved,,Cleared,1228.15,Settled,1228.15
TXN035304,Mastercard,Merchant_Electronics_17,2026-03-10,2917.97,Approved,,Cleared,2917.97,Settled,2917.97
TXN035305,Visa,Merchant_Fashion_18,2026-02-25,780.94,Approved,,Cleared,780.94,Settled,780.94
TXN035306,Amex,Merchant_Fuel_13,2026-05-08,1977.33,Approved,,Cleared,1977.33,Settled,1977.33
TXN035307,Visa,Merchant_Grocery_11,2026-01-01,328.07,Approved,,Cleared,328.07,Settled,328.07
TXN035308,Mastercard,Merchant_Restaurant_07,2026-04-26,3191.45,Approved,,Cleared,3191.45,Settled,3191.45
TXN035309,RuPay,Merchant_Pharmacy_06,2026-04-27,3025.94,Approved,,Cleared,3025.94,Settled,3025.94
TXN035310,Visa,Merchant_Electronics_01,2026-06-10,4646.64,Approved,,Cleared,4646.64,Settled,4646.64
TXN035311,Mastercard,Merchant_Hotel_16,2026-01-03,1261.02,Approved,,Cleared,1261.02,Settled,1261.02
TXN035312,Visa,Merchant_Electronics_09,2026-06-01,4219.64,Approved,,Cleared,4219.64,Settled,4219.64
TXN035313,RuPay,Merchant_Pharmacy_14,2026-05-09,3718.42,Approved,,Cleared,3718.42,Settled,3718.42
TXN035314,Mastercard,Merchant_Restaurant_15,2026-02-08,2769.27,Approved,,Cleared,2769.27,Settled,2769.27
TXN035315,Visa,Merchant_Grocery_03,2026-02-11,3548.46,Declined,05,,,,
TXN035316,RuPay,Merchant_Electronics_17,2026-02-18,1696.78,Approved,,Cleared,1696.78,Settled,1696.78
TXN035317,RuPay,Merchant_Grocery_19,2026-05-25,4060.25,Approved,,Cleared,4060.25,Settled,4060.25
TXN035318,Mastercard,Merchant_Grocery_11,2026-01-11,1580.68,Approved,,Cleared,1580.68,Settled,1580.68
TXN035319,Mastercard,Merchant_Fashion_02,2026-01-13,1104.42,Approved,,Cleared,1104.42,Settled,1104.42
TXN035320,Visa,Merchant_Electronics_01,2026-05-21,817.28,Approved,,Cleared,817.28,Settled,817.28
TXN035321,Visa,Merchant_Grocery_03,2026-04-03,4659.13,Approved,,Cleared,4659.13,Settled,4659.13
TXN035322,RuPay,Merchant_Travel_12,2026-03-20,3411.77,Declined,05,,,,
TXN035323,RuPay,Merchant_Pharmacy_14,2026-05-22,4835.78,Approved,,Cleared,4835.78,Settled,4835.78
TXN035324,Amex,Merchant_Travel_20,2026-04-08,2262.77,Approved,,Cleared,2262.77,Settled,2262.77
TXN035325,Amex,Merchant_Grocery_03,2026-06-25,3024.4,Approved,,Cleared,3024.4,Settled,3024.4
TXN035326,Mastercard,Merchant_Electronics_17,2026-02-06,4579.11,Approved,,Cleared,4579.11,Settled,4579.11
TXN035327,RuPay,Merchant_Fuel_05,2026-03-31,3241.68,Approved,,Cleared,3241.68,Settled,3241.68
TXN035328,Mastercard,Merchant_Fuel_13,2026-01-27,3778.04,Approved,,Cleared,3778.04,Settled,3778.04
TXN035329,Mastercard,Merchant_Restaurant_07,2026-04-13,3086.14,Approved,,Cleared,3086.14,Settled,3086.14
TXN035330,RuPay,Merchant_Electronics_01,2026-05-28,660.75,Approved,,Cleared,660.75,Settled,660.75
TXN035331,Amex,Merchant_Travel_20,2026-04-16,2387.82,Approved,,Cleared,2387.82,Settled,2387.82
TXN035332,Visa,Merchant_Hotel_16,2026-05-12,4471.35,Approved,,Cleared,4471.35,Settled,4437.2
TXN035333,RuPay,Merchant_Restaurant_15,2026-06-20,3697.72,Declined,51,,,,
TXN035334,Mastercard,Merchant_Travel_12,2026-01-25,4501.71,Approved,,Cleared,4501.71,Settled,4501.71
TXN035335,RuPay,Merchant_Restaurant_15,2026-02-24,2536.57,Approved,,Cleared,2536.57,Settled,2536.57
TXN035336,RuPay,Merchant_Pharmacy_06,2026-03-09,4158.33,Approved,,Cleared,4158.33,Settled,4158.33
TXN035337,Amex,Merchant_Travel_04,2026-01-20,2262.26,Declined,05,,,,
TXN035338,Mastercard,Merchant_Hotel_08,2026-02-22,310.87,Approved,,Cleared,310.87,Settled,310.87
TXN035339,Amex,Merchant_Restaurant_07,2026-01-16,4745.56,Approved,,Cleared,4745.56,Settled,4745.56
TXN035340,RuPay,Merchant_Pharmacy_06,2026-04-14,2852.02,Declined,54,,,,
TXN035341,Amex,Merchant_Pharmacy_14,2026-04-29,1201.48,Approved,,Cleared,1201.48,Settled,1201.48
